Exported by iSMS
Date: 07-Oct-2024
Movie filename: T23_01.sif
FRET pair #5
Dem-Dexc   Aem-Dexc   Aem-Aexc      S         E      
1751.0000	2153.5000	3165.0000	0.5523	0.5515
1595.7500	1886.7500	2963.0000	0.5403	0.5418
1664.0000	1909.7500	3323.5000	0.5181	0.5344
1573.0000	1611.2500	3175.2500	0.5007	0.5060
1807.0000	1563.5000	3112.7500	0.5199	0.4639
1766.0000	1737.0000	3239.0000	0.5196	0.4959
1940.7500	1565.2500	2807.5000	0.5553	0.4464
1953.2500	1688.7500	2865.7500	0.5596	0.4637
1920.5000	1705.5000	3025.5000	0.5451	0.4704
1941.7500	1950.2500	3016.5000	0.5634	0.5011
1513.7500	2112.7500	2948.0000	0.5516	0.5826
2100.0000	1369.7500	3017.5000	0.5349	0.3948
1358.0000	990.2500	2889.0000	0.4484	0.4217
1885.0000	1785.0000	3195.5000	0.5346	0.4864
1872.5000	1721.2500	3330.5000	0.5190	0.4790
1419.0000	1717.7500	3171.7500	0.4972	0.5476
1830.7500	1686.0000	2805.5000	0.5562	0.4794
1524.7500	1577.0000	3030.2500	0.5058	0.5084
1675.5000	1835.7500	3336.2500	0.5128	0.5228
1779.2500	1783.0000	3321.7500	0.5175	0.5005
1924.2500	1556.2500	3019.5000	0.5355	0.4471
1791.7500	1775.7500	3188.7500	0.5280	0.4978
1967.2500	1888.5000	3313.2500	0.5378	0.4898
2064.2500	1775.0000	3119.2500	0.5517	0.4623
1729.5000	2405.2500	3383.2500	0.5500	0.5817
1456.2500	1713.2500	3299.7500	0.4899	0.5405
1810.0000	1421.2500	2861.0000	0.5304	0.4398
1747.7500	1917.2500	3028.0000	0.5476	0.5231
1729.0000	1815.7500	2639.5000	0.5732	0.5122
1928.0000	1690.2500	3072.2500	0.5408	0.4671
1854.5000	2055.0000	3037.0000	0.5628	0.5256
1830.7500	1478.0000	2905.5000	0.5324	0.4467
1812.2500	1934.7500	2720.0000	0.5794	0.5163
1864.5000	1919.2500	3128.7500	0.5474	0.5072
1931.0000	2011.5000	3085.2500	0.5610	0.5102
2105.2500	2083.0000	3199.2500	0.5669	0.4973
1867.2500	1865.7500	3012.0000	0.5534	0.4998
1699.0000	1731.5000	2978.7500	0.5352	0.5047
1732.7500	1856.0000	3066.0000	0.5393	0.5172
2152.0000	2056.0000	3258.0000	0.5636	0.4886
2085.0000	1505.0000	2899.2500	0.5532	0.4192
1847.5000	1931.0000	3073.5000	0.5514	0.5110
1590.7500	1771.5000	2854.0000	0.5409	0.5269
1662.2500	1454.0000	3093.5000	0.5018	0.4666
1782.0000	1625.2500	3371.2500	0.5027	0.4770
1512.5000	1721.7500	2900.0000	0.5272	0.5323
1695.5000	1649.7500	2913.5000	0.5345	0.4932
2003.5000	1705.5000	2943.0000	0.5576	0.4598
1724.0000	1836.0000	2918.0000	0.5496	0.5157
1624.2500	1933.0000	2562.0000	0.5813	0.5434
2129.7500	1640.7500	2996.5000	0.5572	0.4352
1941.2500	2170.5000	2716.5000	0.6022	0.5279
1408.7500	1866.0000	2890.0000	0.5312	0.5698
1693.5000	1836.7500	3014.7500	0.5394	0.5203
1648.0000	1980.5000	4130.7500	0.4676	0.5458
1743.5000	1799.7500	3151.7500	0.5292	0.5079
1655.7500	2376.0000	3078.2500	0.5671	0.5893
1079.2500	3829.2500	2723.0000	0.6432	0.7801
1902.7500	1700.0000	3025.5000	0.5435	0.4719
2125.7500	1566.5000	2995.5000	0.5521	0.4243
1863.2500	1740.2500	3343.0000	0.5188	0.4829
1871.7500	1796.7500	3234.2500	0.5315	0.4898
1691.7500	1495.7500	3079.2500	0.5086	0.4693
1796.0000	2136.0000	2976.2500	0.5692	0.5432
1733.0000	1643.0000	2828.5000	0.5441	0.4867
1728.7500	2154.2500	3433.5000	0.5307	0.5548
1745.2500	1818.5000	2754.7500	0.5640	0.5103
1829.0000	1746.2500	2293.2500	0.6092	0.4884
1813.5000	1722.2500	2689.2500	0.5680	0.4871
1893.5000	1878.5000	2767.2500	0.5768	0.4980
1608.2500	1672.5000	3693.7500	0.4704	0.5098
1886.7500	2010.5000	3539.7500	0.5240	0.5159
2062.5000	1777.7500	3591.0000	0.5168	0.4629
1805.0000	1661.2500	3507.0000	0.4971	0.4793
1910.0000	1738.0000	3175.5000	0.5346	0.4764
2015.7500	1472.7500	2919.0000	0.5444	0.4222
1728.2500	1837.7500	3312.0000	0.5185	0.5154
1446.2500	1968.7500	2905.5000	0.5403	0.5765
1635.0000	1750.0000	3064.5000	0.5248	0.5170
1969.2500	2026.7500	3001.5000	0.5711	0.5072
2134.5000	1898.7500	2519.2500	0.6155	0.4708
1598.7500	1872.7500	3185.7500	0.5215	0.5395
1986.5000	1943.5000	2817.5000	0.5824	0.4945
1899.0000	1700.5000	2929.2500	0.5513	0.4724
2113.5000	1770.2500	2602.5000	0.5988	0.4558
1893.2500	1642.2500	3723.2500	0.4871	0.4645
2219.7500	1964.2500	3534.5000	0.5421	0.4695
1964.2500	1902.5000	3613.0000	0.5170	0.4920
1976.5000	1678.2500	3343.7500	0.5222	0.4592
1543.0000	1717.7500	3142.7500	0.5092	0.5268
1690.5000	1569.5000	2954.2500	0.5246	0.4814
1772.5000	1623.7500	3004.5000	0.5306	0.4781
1842.2500	1877.7500	3009.5000	0.5528	0.5048
2190.7500	1395.7500	2902.0000	0.5527	0.3892
1721.0000	1781.0000	3218.0000	0.5211	0.5086
1760.2500	1722.2500	3483.2500	0.4999	0.4945
1734.7500	2001.5000	3231.2500	0.5362	0.5357
1986.0000	1616.2500	3107.5000	0.5369	0.4487
1730.0000	2062.2500	2756.7500	0.5791	0.5438
1881.7500	1605.7500	2668.5000	0.5665	0.4604
2077.0000	1661.5000	2987.0000	0.5559	0.4444
1641.7500	1849.7500	3004.7500	0.5375	0.5298
1764.5000	1649.2500	3432.0000	0.4987	0.4831
1864.5000	1673.5000	2900.7500	0.5495	0.4730
1968.0000	2083.2500	2687.0000	0.6012	0.5142
1999.7500	1596.5000	3247.2500	0.5255	0.4439
1783.0000	1659.7500	3021.0000	0.5326	0.4821
1887.0000	1863.7500	2638.5000	0.5870	0.4969
2154.2500	1904.7500	3125.2500	0.5650	0.4693
1728.7500	1712.7500	3298.7500	0.5106	0.4977
1979.5000	1906.2500	3332.2500	0.5383	0.4906
1941.2500	1710.7500	3239.2500	0.5299	0.4684
1703.2500	1899.2500	2813.0000	0.5615	0.5272
1830.7500	1728.5000	2926.0000	0.5488	0.4856
1577.0000	1843.2500	3209.2500	0.5159	0.5389
1694.0000	1537.0000	3063.5000	0.5133	0.4757
1833.2500	1665.7500	3005.0000	0.5380	0.4761
1552.7500	1720.0000	3302.7500	0.4977	0.5256
2005.0000	1830.2500	3127.7500	0.5508	0.4772
1653.2500	1518.0000	3706.5000	0.4611	0.4787
1666.7500	1865.5000	3341.0000	0.5139	0.5281
2058.2500	2028.0000	2857.2500	0.5885	0.4963
1869.2500	1929.7500	3068.0000	0.5532	0.5080
1769.2500	1763.5000	3214.0000	0.5236	0.4992
2158.7500	1821.0000	3296.0000	0.5470	0.4576
1940.0000	1652.2500	2606.5000	0.5795	0.4599
1878.5000	1715.2500	2788.0000	0.5631	0.4773
1579.2500	2044.7500	3024.7500	0.5451	0.5642
1665.7500	1857.2500	2762.5000	0.5605	0.5272
1714.7500	1731.7500	2582.2500	0.5717	0.5025
1748.5000	1758.5000	3040.2500	0.5356	0.5014
1703.0000	1616.5000	3094.2500	0.5176	0.4870
1732.7500	1957.5000	3211.0000	0.5347	0.5305
1772.5000	1646.7500	2877.7500	0.5430	0.4816
631.7500	4949.2500	3429.2500	0.6194	0.8868
374.0000	4970.5000	2980.7500	0.6420	0.9300
455.7500	4914.2500	3005.2500	0.6412	0.9151
476.7500	4555.0000	2670.2500	0.6533	0.9053
604.5000	4231.2500	3333.7500	0.5919	0.8750
740.5000	5319.5000	3098.7500	0.6617	0.8778
520.5000	4978.7500	3479.5000	0.6125	0.9054
467.7500	4823.7500	2978.2500	0.6399	0.9116
691.0000	4926.5000	2786.5000	0.6684	0.8770
419.2500	4253.7500	2608.5000	0.6418	0.9103
479.7500	4384.2500	2897.7500	0.6267	0.9014
435.5000	4997.5000	3509.2500	0.6076	0.9198
477.5000	4818.0000	2805.5000	0.6537	0.9098
516.2500	4522.5000	3102.2500	0.6189	0.8975
1862.0000	2004.7500	3168.2500	0.5496	0.5185
2053.7500	2015.0000	3140.2500	0.5644	0.4952
1478.2500	1475.7500	3348.5000	0.4687	0.4996
1489.7500	1981.7500	3203.7500	0.5201	0.5709
1638.5000	1624.7500	3512.2500	0.4816	0.4979
1846.2500	2142.5000	2999.5000	0.5708	0.5371
1782.7500	1543.7500	2613.7500	0.5600	0.4641
1969.5000	1891.2500	2497.2500	0.6072	0.4899
1768.7500	1860.0000	3009.5000	0.5466	0.5126
1649.0000	1826.5000	2840.0000	0.5503	0.5255
1588.5000	2000.7500	3056.7500	0.5401	0.5574
1871.5000	1961.7500	3059.0000	0.5562	0.5118
1809.2500	1869.5000	3126.7500	0.5406	0.5082
1820.2500	1659.0000	3465.5000	0.5010	0.4768
1657.5000	1759.2500	3422.5000	0.4996	0.5149
1938.5000	2140.7500	3424.5000	0.5436	0.5248
1565.0000	1745.7500	3181.0000	0.5100	0.5273
1768.7500	1869.7500	3570.0000	0.5048	0.5139
1641.0000	1713.7500	3169.7500	0.5142	0.5108
1893.5000	1858.2500	3370.7500	0.5267	0.4953
1752.0000	1693.7500	3332.5000	0.5084	0.4915
1873.5000	1581.2500	3153.0000	0.5228	0.4577
1785.0000	1719.5000	3023.2500	0.5369	0.4907
1464.0000	1976.7500	3367.0000	0.5054	0.5745
2018.0000	1570.2500	2827.5000	0.5593	0.4376
1591.0000	1864.2500	2849.5000	0.5480	0.5395
1879.5000	1525.0000	3329.0000	0.5056	0.4479
2102.5000	1741.5000	2940.0000	0.5666	0.4530
1743.5000	1733.7500	3259.5000	0.5162	0.4986
1808.7500	1977.0000	3089.7500	0.5506	0.5222
1714.0000	1886.7500	3140.7500	0.5341	0.5240
-42.5000	301.5000	3277.0000	0.0732	1.1641
-92.0000	225.7500	3031.0000	0.0423	1.6879
-54.0000	368.2500	3307.2500	0.0868	1.1718
-114.0000	254.7500	3280.7500	0.0411	1.8099
-26.7500	284.7500	2976.0000	0.0798	1.1037
-63.5000	301.0000	3042.0000	0.0724	1.2674
-12.7500	274.2500	3138.2500	0.0769	1.0488
-21.7500	325.2500	3315.7500	0.0839	1.0717
1.7500	460.7500	3249.2500	0.1246	0.9962
41.0000	206.7500	3368.7500	0.0685	0.8345
113.0000	253.5000	3005.5000	0.1087	0.6917
43.2500	276.2500	3621.2500	0.0811	0.8646
53.5000	272.7500	3156.2500	0.0937	0.8360
12.7500	348.7500	2911.2500	0.1105	0.9647
-14.7500	332.2500	2737.2500	0.1039	1.0465
-29.2500	298.2500	2783.5000	0.0881	1.1087
-23.0000	218.5000	2862.2500	0.0639	1.1176
25.7500	375.5000	2928.7500	0.1205	0.9358
48.5000	358.5000	3233.2500	0.1118	0.8808
-5.2500	382.7500	3297.0000	0.1027	1.0139
76.2500	362.0000	3315.0000	0.1168	0.8260
69.5000	370.7500	3314.0000	0.1173	0.8421
9.7500	256.5000	3011.5000	0.0812	0.9634
-49.2500	348.2500	2901.0000	0.0934	1.1647
6.0000	342.7500	3034.0000	0.1031	0.9828
-109.0000	347.0000	2842.7500	0.0773	1.4580
-20.5000	299.0000	2756.2500	0.0918	1.0736
-81.0000	224.0000	2735.0000	0.0497	1.5664
6.0000	235.2500	3820.5000	0.0594	0.9751
38.7500	271.0000	3282.5000	0.0862	0.8749
5.2500	276.5000	2871.7500	0.0893	0.9814
8.2500	311.0000	3163.2500	0.0917	0.9742
48.2500	398.7500	2799.5000	0.1377	0.8921
93.0000	254.5000	3158.0000	0.0991	0.7324
-11.2500	329.5000	3099.7500	0.0931	1.0353
-85.2500	315.5000	3510.0000	0.0616	1.3702
-13.0000	493.2500	2826.5000	0.1452	1.0271
-68.2500	274.2500	2810.2500	0.0683	1.3313
-116.2500	374.7500	2825.7500	0.0838	1.4497
-0.7500	401.2500	3189.0000	0.1116	1.0019
15.7500	380.7500	3383.2500	0.1049	0.9603
-30.2500	279.7500	3280.7500	0.0707	1.1212
65.2500	257.7500	3125.0000	0.0937	0.7980
-38.5000	336.5000	3978.2500	0.0697	1.1292
6.5000	412.7500	2960.2500	0.1241	0.9845
-70.2500	288.0000	3243.7500	0.0629	1.3226
-30.7500	333.5000	3020.2500	0.0911	1.1016
-2.7500	416.5000	2977.7500	0.1220	1.0066
70.5000	276.5000	2933.2500	0.1058	0.7968
40.5000	396.7500	3231.2500	0.1192	0.9074
144.2500	251.2500	3006.5000	0.1163	0.6353
-7.5000	473.2500	3051.7500	0.1324	1.0161
-58.7500	428.5000	3178.0000	0.1042	1.1589
50.7500	358.5000	3229.0000	0.1125	0.8760
22.5000	376.0000	3041.5000	0.1158	0.9435
-26.0000	223.7500	3025.2500	0.0614	1.1315
78.0000	381.5000	2982.7500	0.1335	0.8303
116.7500	248.0000	2699.7500	0.1190	0.6799
52.0000	323.7500	2883.0000	0.1153	0.8616
37.0000	299.7500	2740.0000	0.1094	0.8901
-132.7500	179.5000	3465.7500	0.0133	3.8396
24.5000	202.0000	3027.5000	0.0696	0.8918
78.0000	418.2500	3047.2500	0.1400	0.8428
25.2500	315.5000	2963.2500	0.1031	0.9259
44.5000	338.7500	3137.2500	0.1089	0.8839
43.5000	224.0000	3200.0000	0.0771	0.8374
-69.7500	348.2500	3041.5000	0.0839	1.2504
9.5000	422.5000	3454.2500	0.1112	0.9780
-14.0000	403.5000	2945.0000	0.1168	1.0359
44.2500	240.2500	3308.5000	0.0792	0.8445
-56.0000	333.5000	3027.5000	0.0840	1.2018
-10.0000	227.5000	3233.0000	0.0630	1.0460
33.7500	344.7500	2644.5000	0.1252	0.9108
-21.0000	397.5000	2930.2500	0.1139	1.0558
-22.5000	436.7500	3281.5000	0.1121	1.0543
-23.7500	378.7500	3045.7500	0.1044	1.0669
22.0000	344.5000	3218.5000	0.1022	0.9400
65.0000	403.0000	3269.5000	0.1252	0.8611
-17.5000	256.2500	2999.5000	0.0737	1.0733
12.0000	276.5000	3366.0000	0.0789	0.9584
-35.0000	191.0000	2701.2500	0.0546	1.2244
77.2500	343.0000	3011.5000	0.1225	0.8162
95.7500	322.2500	3157.5000	0.1169	0.7709
-55.0000	359.7500	2775.2500	0.0989	1.1805
17.0000	487.5000	2947.7500	0.1461	0.9663
246.7500	440.2500	3120.5000	0.1804	0.6408
32.5000	275.2500	2836.0000	0.0979	0.8944
8.0000	421.0000	3215.0000	0.1177	0.9814
22.2500	326.5000	3037.7500	0.1030	0.9362
-13.5000	224.0000	3322.2500	0.0596	1.0641
4.5000	307.5000	3141.7500	0.0903	0.9856
-43.2500	342.2500	3331.0000	0.0824	1.1446
-32.5000	391.5000	3432.5000	0.0947	1.0905
-69.5000	285.7500	3009.0000	0.0670	1.3214
-104.2500	339.7500	2900.5000	0.0751	1.4427
30.7500	262.7500	2810.0000	0.0946	0.8952
-74.7500	309.7500	3098.5000	0.0705	1.3181
-14.5000	288.0000	3184.7500	0.0791	1.0530
-24.0000	253.2500	3291.2500	0.0651	1.1047
12.7500	272.0000	3150.7500	0.0829	0.9552
-60.5000	389.2500	3043.2500	0.0975	1.1840
-70.2500	249.5000	3042.0000	0.0556	1.3919
-50.2500	464.2500	2799.2500	0.1288	1.1214
5.0000	336.2500	3396.7500	0.0913	0.9853
-68.2500	205.2500	3180.2500	0.0413	1.4982
-84.2500	452.0000	2963.2500	0.1104	1.2291
-99.0000	295.0000	3081.7500	0.0598	1.5051
26.7500	447.0000	3184.7500	0.1295	0.9435
51.0000	393.7500	2798.0000	0.1372	0.8853
10.5000	474.0000	2936.0000	0.1416	0.9783
77.5000	562.0000	3280.2500	0.1631	0.8788
31.0000	207.0000	3120.2500	0.0709	0.8697
-70.7500	375.2500	3210.0000	0.0866	1.2323
108.7500	308.2500	3551.5000	0.1051	0.7392
-13.0000	281.0000	2772.5000	0.0881	1.0485
80.7500	195.0000	2948.2500	0.0855	0.7072
15.0000	407.5000	2992.2500	0.1237	0.9645
182.5000	262.7500	3069.7500	0.1267	0.5901
149.7500	397.7500	3298.2500	0.1424	0.7265
87.7500	426.0000	3244.5000	0.1367	0.8292
-0.5000	325.2500	2856.0000	0.1021	1.0015
90.5000	353.5000	3322.2500	0.1179	0.7962
-55.0000	286.2500	3144.7500	0.0685	1.2378
-87.0000	254.7500	3059.7500	0.0520	1.5186
19.0000	298.7500	2953.5000	0.0971	0.9402
59.2500	240.5000	2958.2500	0.0920	0.8023
25.7500	380.0000	2753.7500	0.1284	0.9365
-1.0000	371.5000	3140.2500	0.1055	1.0027
67.2500	341.2500	3122.0000	0.1157	0.8354
43.0000	333.0000	3034.2500	0.1103	0.8856
-3.7500	221.7500	2985.7500	0.0680	1.0172
8.7500	232.5000	3259.2500	0.0689	0.9637
14.0000	394.7500	3040.2500	0.1185	0.9657
16.0000	341.7500	2968.5000	0.1076	0.9553
33.0000	389.0000	2812.5000	0.1305	0.9218
9.7500	487.5000	3266.5000	0.1321	0.9804
-27.0000	239.2500	3001.7500	0.0660	1.1272
27.5000	417.0000	2893.7500	0.1332	0.9381
23.2500	246.0000	3077.2500	0.0805	0.9136
165.5000	210.0000	2954.2500	0.1128	0.5593
48.7500	144.5000	2878.0000	0.0629	0.7477
64.0000	299.7500	2403.0000	0.1315	0.8241
-33.0000	340.2500	2661.2500	0.1035	1.1074
-6.7500	300.7500	2786.7500	0.0954	1.0230
100.0000	449.2500	2644.2500	0.1720	0.8179
16.2500	221.2500	2613.0000	0.0833	0.9316
51.7500	212.5000	3219.7500	0.0758	0.8042
9.7500	431.2500	3193.7500	0.1213	0.9779
53.0000	383.5000	3418.7500	0.1132	0.8786
5.7500	468.7500	2846.5000	0.1429	0.9879
-70.0000	355.7500	3340.2500	0.0788	1.2450
-25.7500	366.5000	3255.7500	0.0947	1.0756
-54.7500	227.2500	3212.0000	0.0510	1.3174
-90.5000	507.7500	3317.0000	0.1117	1.2169
67.2500	325.5000	3448.7500	0.1022	0.8288
108.5000	311.5000	2669.2500	0.1360	0.7417
80.2500	258.7500	3097.0000	0.0987	0.7633
47.7500	414.5000	3387.2500	0.1201	0.8967
21.0000	360.2500	3174.2500	0.1072	0.9449
-95.2500	277.0000	3044.2500	0.0563	1.5241
12.7500	415.2500	2841.2500	0.1309	0.9702
-46.7500	359.7500	2699.0000	0.1039	1.1494
-25.7500	309.2500	3158.5000	0.0824	1.0908
-71.5000	339.2500	1744.2500	0.1331	1.2670
-19.7500	192.5000	1651.0000	0.0947	1.1143
34.5000	191.2500	2065.0000	0.0985	0.8472
6.5000	252.0000	3262.2500	0.0734	0.9749
67.0000	380.5000	3149.2500	0.1244	0.8503
28.0000	345.2500	3391.0000	0.0992	0.9250
-64.2500	445.0000	3219.7500	0.1057	1.1687
-6.7500	349.7500	3079.7500	0.1002	1.0197
-48.2500	400.7500	3007.2500	0.1049	1.1369
62.7500	344.2500	2692.2500	0.1313	0.8458
54.7500	417.5000	3296.7500	0.1253	0.8841
39.7500	306.0000	3139.2500	0.0992	0.8850
-88.2500	510.5000	4046.0000	0.0945	1.2090
27.2500	429.5000	3338.5000	0.1203	0.9403
66.7500	437.5000	3255.7500	0.1341	0.8676
-60.7500	288.7500	3507.7500	0.0610	1.2664
7.0000	558.7500	3473.5000	0.1401	0.9876
30.7500	297.5000	3274.5000	0.0911	0.9063
-53.0000	323.2500	3078.5000	0.0807	1.1961
-76.2500	238.7500	3203.0000	0.0483	1.4692
97.2500	341.5000	3108.5000	0.1237	0.7783
-61.7500	226.2500	3770.5000	0.0418	1.3754
179.2500	398.2500	3288.2500	0.1494	0.6896
